,epoch,train_loss,valid_loss,time_epoch_s
0,1,0.26431627582703066,0.13146917651710885,4.1812357902526855
1,2,0.2272359137770845,0.129776787556959,3.9296157360076904
2,3,0.21138422808317997,0.13084814835632785,3.98577618598938
3,4,0.20167033274227114,0.12955766912089306,3.9504940509796143
4,5,0.19470623577597426,0.13156009473827449,3.9360949993133545
5,6,0.18851126591438677,0.13614172048950463,3.9228522777557373
6,7,0.185356727787363,0.1376642310636097,3.930037498474121
7,8,0.18317642307548382,0.1367023020480456,4.078415393829346
8,9,0.18251088839858326,0.13831419933043168,3.9988038539886475
9,10,0.18169040499783273,0.1381422613611382,3.9619903564453125
