,epoch,train_loss,valid_loss,time_epoch_s
0,1,0.7279234941996319,0.6406899039682589,10.351584434509277
1,2,0.5784808775069008,0.5618677911789793,10.100485563278198
2,3,0.5581140961025802,0.5503344688760606,10.32091212272644
3,4,0.5500019812877749,0.5491521762389886,10.17829704284668
4,5,0.5451083522237522,0.5485188110094321,10.210779190063477
5,6,0.541692503636152,0.5495643011833492,10.23832893371582
6,7,0.5391877682905801,0.550514858804251,10.132812976837158
7,8,0.5381443125891013,0.5516927097188798,10.253084659576416
8,9,0.5371169650428732,0.5507772408033672,10.360679149627686
9,10,0.5365999221382006,0.5509642535134366,10.254382133483887
10,11,0.5366686338060339,0.5510255247354507,10.218614339828491
11,12,0.536776151035873,0.5511280780560092,10.263700008392334
12,13,0.5368356837982863,0.5514148799212355,10.301697492599487
13,14,0.5367120430922844,0.5513653261096854,10.128297090530396
14,15,0.5364911955007365,0.551378066994642,10.375551700592041
