,epoch,train_loss,valid_loss,time_epoch_s
0,1,0.6699528719133336,1.578408716422207,20.973978996276855
1,2,0.509945474347176,1.297996313504453,20.152515649795532
2,3,0.48376201537617464,1.2791281115708861,20.513563871383667
3,4,0.47470656107043663,1.2814191026882555,20.0195734500885
4,5,0.46858859346856385,1.2815527872844312,20.18736505508423
5,6,0.46474464066312093,1.287237491622661,20.39102292060852
6,7,0.46243181429643615,1.2909498926978442,20.114445686340332
7,8,0.4609985054120218,1.2870462606163144,20.324777841567993
8,9,0.4602744535744539,1.2879718474622042,20.381102323532104
9,10,0.4597745196164003,1.288710264102468,20.584916591644287
