,epoch,train_loss,valid_loss,time_epoch_s
0,1,0.4539750620835658,0.21506004061164527,4.787532091140747
1,2,0.433120688522291,0.21491615868162836,4.213101148605347
2,3,0.4041467842956384,0.21801878773104186,4.222433090209961
3,4,0.37635978374799545,0.21898435441584424,4.565207004547119
4,5,0.3418889101312468,0.2298249005843168,4.576756477355957
5,6,0.3203426367236358,0.22519796345939583,4.161515474319458
6,7,0.3078882491893389,0.22682625166643625,4.577043533325195
7,8,0.30197891124495957,0.23195957970516434,4.432757377624512
8,9,0.2989157797684046,0.23078988762251262,4.336995840072632
9,10,0.29743082177909935,0.23154460959907236,4.56118106842041
