,epoch,train_loss,valid_loss,time_epoch_s
0,1,0.796300170943141,1.5264019652416831,1.0348494052886963
1,2,0.5229846341535449,1.347137433917899,0.7910008430480957
2,3,0.48545786272734404,1.349938872613405,0.809859037399292
3,4,0.4742373125627637,1.3591897346471484,0.8147728443145752
4,5,0.4667325699701905,1.3709046605386233,0.7984447479248047
5,6,0.46275152917951345,1.368888280893627,0.8044610023498535
6,7,0.46030572010204196,1.3680286140818345,0.8198938369750977
7,8,0.4586611404083669,1.3676330635422154,0.799391508102417
8,9,0.4579513520002365,1.3705045173042698,0.8130674362182617
9,10,0.4576467308215797,1.3699481518645036,0.7704319953918457
