,epoch,train_loss,valid_loss,time_epoch_s
0,1,0.5054127921096303,0.8028736917794436,5.680260181427002
1,2,0.36405625699483085,0.7044819288555233,5.758592128753662
2,3,0.33965460273126763,0.6711144884513027,5.556190729141235
3,4,0.327257256249361,0.6835961779472471,5.607496023178101
4,5,0.3192025355599595,0.6910777739409742,5.6702306270599365
5,6,0.314208599654111,0.6969731690726061,5.913097143173218
6,7,0.31136504464754555,0.6996437526982406,5.397079944610596
7,8,0.30975791961519106,0.7018236703314316,5.693545818328857
8,9,0.30946862570602784,0.6996211319219792,5.7656800746917725
9,10,0.3087841740273165,0.7000998521073797,5.828035831451416
