,epoch,train_loss,valid_loss,time_epoch_s
0,1,0.35331941153226276,0.17327030290934173,4.681455850601196
1,2,0.32745281659931724,0.17272657122124324,4.332762956619263
2,3,0.30800468678331555,0.17224105845459484,4.493160247802734
3,4,0.2950844338324186,0.17920717647807163,4.38339376449585
4,5,0.2816765231920985,0.1826930997723883,4.310385227203369
5,6,0.27026244294777346,0.18983677656135775,4.322856664657593
6,7,0.26330501371331877,0.18816002301702445,4.3177406787872314
7,8,0.2595791182156359,0.1909990022805604,4.281384229660034
8,9,0.25753548529264186,0.19099138262258333,4.3235931396484375
9,10,0.25588706052035426,0.19176866143772547,4.3048481941223145
