,epoch,train_loss,valid_loss,time_epoch_s
0,1,0.5844290145740655,0.27702279074028846,4.705251932144165
1,2,0.5519435358058904,0.2884880139802893,3.9987995624542236
2,3,0.5091934107329653,0.2978177775761911,3.9796228408813477
3,4,0.4737587398439075,0.2836600172200373,4.0496392250061035
4,5,0.437570054326706,0.3003531199037319,4.002993106842041
5,6,0.41393928358267096,0.3079233875586873,4.571905851364136
6,7,0.4013579219465512,0.3126070432897125,4.1132307052612305
7,8,0.3957779533675804,0.31295932749552385,4.163187742233276
8,9,0.3922621765355954,0.31396961855214267,4.060936212539673
9,10,0.39102946430216345,0.31324433557511794,4.071565628051758
