,epoch,train_loss,valid_loss,time_epoch_s
0,1,0.7036233995160629,0.3694843464771157,4.583392381668091
1,2,0.6564672499546531,0.3788339715427573,4.009008169174194
2,3,0.6226332782246681,0.3809196609745985,4.085268497467041
3,4,0.5829740830680781,0.3734112788671218,4.190986394882202
4,5,0.5473337985328299,0.38122245360095547,4.095734596252441
5,6,0.522960837153431,0.39094285338929613,4.310134172439575
6,7,0.5106395134451793,0.3918365149659181,4.518085479736328
7,8,0.5037085828144415,0.3921587207594758,3.9638936519622803
8,9,0.500108709257481,0.3915222927740535,4.125307083129883
9,10,0.49878495934530076,0.3928304922374539,4.474979877471924
