,epoch,train_loss,valid_loss,time_epoch_s
0,1,0.4664964054087947,0.22334411303544865,5.013296127319336
1,2,0.4375259765332803,0.22312345629793473,4.823561668395996
2,3,0.4166328338976193,0.2175528972313322,4.692570209503174
3,4,0.3992888147669627,0.22168773643929382,4.695360422134399
4,5,0.38353462954212847,0.2233880059472446,4.716553688049316
5,6,0.3732957732968761,0.23004885446066145,4.716597318649292
6,7,0.36490470624731897,0.22970133745807342,4.741101503372192
7,8,0.36076699533408746,0.2321199779880458,4.706955194473267
8,9,0.35845980412305745,0.2335501511891683,4.710681438446045
9,10,0.35662522273404257,0.23412415856259994,4.722362756729126
