,epoch,train_loss,valid_loss,time_epoch_s
0,1,0.7061287855199997,1.6009662672325418,7.773208141326904
1,2,0.6005703344910667,1.5915314656716806,7.274574279785156
2,3,0.5345081677222301,1.5339963299256785,7.5188798904418945
3,4,0.4547858329638382,1.5479549244598105,7.063395023345947
4,5,0.3878450629535628,1.5633933367552582,7.384307861328125
5,6,0.36355338786521085,1.5612284430751093,6.9300291538238525
6,7,0.35314499161726126,1.566132140159607,7.252753496170044
7,8,0.34809190991709815,1.5689057937374822,7.323834657669067
8,9,0.3454022909112747,1.567749035358429,7.279281854629517
9,10,0.344233042379586,1.5711331680968956,7.2981743812561035
