,epoch,train_loss,valid_loss,time_epoch_s
0,1,0.5452582827120116,0.9041922878602455,4.785761594772339
1,2,0.3749783415008675,0.6960476087941521,4.5934836864471436
2,3,0.34906251164096774,0.6929670860027445,4.522465467453003
3,4,0.33964183102502965,0.6791398612589672,4.461429595947266
4,5,0.33275071153360786,0.6871331602163698,4.448061943054199
5,6,0.3278700484696663,0.6933679260399149,4.480050563812256
6,7,0.3255168886460138,0.6951608448021713,4.46752405166626
7,8,0.32422416803963255,0.6910420426692085,4.641521453857422
8,9,0.3236100898321831,0.690301865510557,4.653496742248535
9,10,0.3232840063671271,0.6914251480979481,4.542585134506226
