,epoch,train_loss,valid_loss,time_epoch_s
0,1,0.8022116092873401,1.9183235204041893,17.30775260925293
1,2,0.6938299286316653,1.569516559145344,16.983911991119385
2,3,0.6149548378879907,1.5657930516484957,17.254830360412598
3,4,0.6107267026529938,1.5611130612999646,17.096418380737305
4,5,0.6088642876167767,1.5627594723630307,17.07614493370056
5,6,0.6081105954334384,1.5601323327021812,17.513863563537598
6,7,0.6071028626355969,1.5603652596473694,17.416189908981323
7,8,0.6067615307745386,1.5606285129020463,17.324831008911133
8,9,0.6065423350597992,1.5609013651733967,17.38983702659607
9,10,0.6066461601218239,1.562140305540455,17.518573999404907
