,epoch,train_loss,valid_loss,time_epoch_s
0,1,0.6121525968435599,0.2949146211502098,5.763657093048096
1,2,0.584160670581426,0.292602038720534,5.522831678390503
2,3,0.560776986323382,0.28485877563556034,5.6026928424835205
3,4,0.5434436694977401,0.29441336178708644,5.6300342082977295
4,5,0.5261128978810836,0.28394210107979323,5.6953887939453125
5,6,0.5147612460892463,0.2932884301103297,5.722512722015381
6,7,0.5086861635795564,0.2922716910640399,5.619210243225098
7,8,0.504776901845243,0.2929355011632045,5.6356329917907715
8,9,0.503219650158864,0.29195291540097623,5.7740232944488525
9,10,0.5019268719868968,0.29332481342412176,5.709982395172119
