,epoch,train_loss,valid_loss,time_epoch_s
0,1,0.5531578292171438,0.46600151527673006,9.224709510803223
1,2,0.4452973064425942,0.4071642182767391,8.87204623222351
2,3,0.4189071922035484,0.4052886521443725,8.905048608779907
3,4,0.41624350564463153,0.4018633721396327,8.894591569900513
4,5,0.40924170217313965,0.4027010384947062,9.052955865859985
5,6,0.40628385929377764,0.4021712390705943,8.93323302268982
6,7,0.4041733677153821,0.4012352265417576,8.897047758102417
7,8,0.40276482242804307,0.40226831566542387,8.96864128112793
8,9,0.40320259640058437,0.40131257083266975,9.023969650268555
9,10,0.4028584079725759,0.4015148259699345,8.95082426071167
10,11,0.4029056951924638,0.40128643810749054,8.878230094909668
11,12,0.4019698984139449,0.4013357229530811,8.989174842834473
12,13,0.40161314658768527,0.4013535564765334,8.951412677764893
13,14,0.40249337542515534,0.4013183854520321,9.0080726146698
14,15,0.4024516500376321,0.4013287236914039,8.934211015701294
15,16,0.4014925346091077,0.4013291833922267,9.023459672927856
16,17,0.402502465967115,0.40133027005940675,8.966391801834106
